"transaction_counts_id","book_id","times_out","is_indeterminate"
"1248","774","49","0"
"1249","7374","49","0"
"1250","7808","49","0"
"1251","2708","49","0"
"1252","2839","49","0"
"1253","5079","49","0"
"1254","2825","48","0"
"1255","2841","48","0"
"1256","683","48","0"
"1257","6380","48","0"
"1258","7861","48","0"
"1259","6736","48","0"
"1260","10112","48","0"
"1261","1925","48","0"
"1262","8298","48","0"
"1263","7914","48","0"
"1264","89","48","0"
"1265","5422","48","0"
"1266","8944","48","0"
"1267","7690","48","0"
"1268","1347","48","0"
"1269","5361","48","0"
"1270","866","48","0"
"1271","9317","48","0"
"1272","1543","48","0"
"1273","9318","48","0"
"1274","2820","48","0"
"1275","5556","48","0"
"1276","356","48","0"
"1277","1127","48","0"
"1278","8065","48","0"
"1279","7711","48","0"
"1280","389","48","0"
"1281","7342","48","0"
"1282","6296","48","0"
"1283","1952","48","0"
"1284","7523","47","0"
"1285","11664","47","0"
"1286","3693","47","0"
"1287","6688","47","0"
"1288","9423","47","0"
"1289","3662","47","0"
"1290","3599","47","1"
"1291","9617","47","0"
"1292","2831","47","0"
"1293","2749","47","0"
"1294","528","47","0"
"1295","8204","47","0"
"1296","3602","47","1"
"1297","3682","47","0"
"1298","5409","47","0"
"1299","6307","47","0"
"1300","10823","47","0"
"1301","4690","47","0"
"1302","4946","47","0"
"1303","11100","47","0"
"1304","1130","47","0"
"1305","1714","46","0"
"1306","5836","46","0"
"1307","6270","46","0"
"1308","11683","46","0"
"1309","5647","46","0"
"1310","9314","46","0"
"1311","608","46","0"
"1312","1239","46","0"
"1313","7514","46","0"
"1314","5953","46","0"
"1315","7178","46","0"
"1316","3652","46","0"
"1317","1511","46","0"
"1318","932","46","0"
"1319","1948","46","0"
"1320","8725","46","0"
"1321","2938","46","0"
"1322","4756","46","0"
"1323","3019","46","0"
"1324","5862","46","0"
"1325","11069","45","0"
"1326","10750","45","0"
"1327","2911","45","0"
"1328","1164","45","0"
"1329","1730","45","0"
"1330","6703","45","0"
"1331","1891","45","0"
"1332","5628","45","0"
"1333","2036","45","0"
"1334","2587","45","0"
"1335","8589","45","0"
"1336","4527","45","0"
"1337","7368","45","0"
"1338","6709","45","0"
"1339","2107","45","0"
"1340","7819","45","0"
"1341","3619","45","0"
"1342","6581","45","0"
"1343","4709","45","0"
"1344","5846","45","0"
"1345","870","45","0"
"1346","2823","45","0"
"1347","1305","45","0"
"1348","1823","45","0"
"1349","4791","45","0"
"1350","2678","44","0"
"1351","1585","44","0"
"1352","5418","44","0"
"1353","7813","44","0"
"1354","136","44","0"
"1355","7528","44","0"
"1356","478","44","0"
"1357","6641","44","0"
"1358","3569","44","0"
"1359","6128","44","0"
"1360","7802","44","0"
"1361","10838","44","0"
"1362","5954","44","0"
"1363","7804","44","0"
"1364","3812","44","0"
"1365","2705","44","0"
"1366","2837","44","0"
"1367","5364","44","0"
"1368","6633","44","0"
"1369","10651","44","0"
"1370","5672","44","0"
"1371","392","43","0"
"1372","5114","43","0"
"1373","5533","43","0"
"1374","6623","43","0"
"1375","7719","43","0"
"1376","2915","43","0"
"1377","3679","43","0"
"1378","964","43","0"
"1379","1361","43","0"
"1380","5439","43","0"
"1381","881","43","0"
"1382","9780","43","0"
"1383","10982","43","0"
"1384","11574","43","0"
"1385","11670","43","0"
"1386","7386","43","0"
"1387","7050","43","0"
"1388","111","43","0"
"1389","6069","43","0"
"1390","1319","43","0"
"1391","3927","43","0"
"1392","9193","43","0"
"1393","11038","42","0"
"1394","7186","42","0"
"1395","11695","42","0"
"1396","8489","42","0"
"1397","4475","42","0"
"1398","5243","42","0"
"1399","8523","42","1"
"1400","8893","42","1"
"1401","9440","42","1"
"1402","4829","42","0"
"1403","6062","42","0"
"1404","8347","42","1"
"1405","10434","42","0"
"1406","5583","42","0"
"1407","5600","42","0"
"1408","7336","42","0"
"1409","10452","42","0"
"1410","8834","42","0"
"1411","7755","42","0"
"1412","5153","42","0"
"1413","6050","42","0"
"1414","6531","42","0"
"1415","6710","42","0"
"1416","6839","42","0"
"1417","4356","42","0"
"1418","3654","42","0"
"1419","1351","42","0"
"1420","1773","42","0"
"1421","1789","42","0"
"1422","8226","42","0"
"1423","4790","42","0"
"1424","5575","42","0"
"1425","9033","42","1"
"1426","9514","42","1"
"1427","3593","42","0"
"1428","98","42","0"
"1429","9194","41","1"
"1430","5416","41","0"
"1431","8085","41","0"
"1432","2826","41","0"
"1433","3707","41","0"
"1434","5369","41","0"
"1435","8731","41","0"
"1436","2898","41","0"
"1437","8185","41","0"
"1438","381","41","0"
"1439","6383","41","0"
"1440","7174","41","0"
"1441","10835","41","0"
"1442","3360","41","0"
"1443","6207","41","0"
"1444","9522","41","1"
"1445","9347","41","0"
"1446","4736","41","0"
"1447","1381","41","0"
"1448","1397","41","0"
"1449","9428","41","0"
"1450","6066","41","0"
"1451","10550","41","0"
"1452","306","41","0"
"1453","8530","41","1"
"1454","8001","41","0"
"1455","94","41","0"
"1456","387","41","0"
"1457","692","41","0"
"1458","8419","41","0"
"1459","9190","41","0"
"1460","79","41","0"
"1461","3205","41","0"
"1462","5301","41","0"
"1463","902","41","0"
"1464","11660","41","0"
"1465","4488","40","0"
"1466","6009","40","0"
"1467","7394","40","0"
"1468","8150","40","0"
"1469","4794","40","0"
"1470","5258","40","0"
"1471","603","40","0"
"1472","907","40","0"
"1473","7911","40","0"
"1474","4763","40","0"
"1475","4859","40","0"
"1476","6493","40","0"
"1477","1862","40","0"
"1478","11363","40","0"
"1479","138","40","0"
"1480","6015","40","0"
"1481","7383","40","0"
"1482","271","40","0"
"1483","3650","40","0"
"1484","5440","40","0"
"1485","4562","40","0"
"1486","5347","40","0"
"1487","6293","40","0"
"1488","7920","40","0"
"1489","2094","40","0"
"1490","10393","40","0"
"1491","4501","40","0"
"1492","5670","40","0"
"1493","6714","40","0"
"1494","1630","40","0"
"1495","1353","40","0"
"1496","9914","40","0"
"1497","3913","40","0"
"1498","5511","40","0"
"1499","5128","39","0"
"1500","4169","39","0"
"1501","5417","39","0"
"1502","5449","39","0"
"1503","810","39","0"
"1504","9438","39","1"
"1505","8345","39","1"
"1506","8459","39","0"
"1507","7947","39","0"
"1508","7350","39","0"
"1509","9425","39","0"
"1510","4126","39","0"
"1511","5406","39","0"
"1512","1062","39","0"
"1513","10837","39","0"
"1514","1865","39","0"
"1515","8496","39","0"
"1516","930","39","0"
"1517","1642","39","0"
"1518","6067","39","0"
"1519","10840","39","0"
"1520","8885","39","1"
"1521","1645","39","0"
"1522","5413","39","0"
"1523","177","39","0"
"1524","1008","39","0"
"1525","7520","39","0"
"1526","7343","39","0"
"1527","8324","39","0"
"1528","3497","39","0"
"1529","2097","39","0"
"1530","7762","38","0"
"1531","10253","38","0"
"1532","5757","38","0"
"1533","4333","38","0"
"1534","5854","38","0"
"1535","8461","38","0"
"1536","5807","38","0"
"1537","7335","38","0"
"1538","5407","38","0"
"1539","1704","38","0"
"1540","10516","38","0"
"1541","8466","38","0"
"1542","7953","38","0"
"1543","371","38","0"
"1544","580","38","0"
"1545","7742","38","0"
"1546","6391","38","0"
"1547","1742","38","0"
"1548","3052","38","0"
"1549","3480","38","0"
"1550","5719","38","0"
"1551","1647","38","0"
"1552","8276","38","0"
"1553","7907","38","0"
"1554","6585","38","0"
"1555","7055","38","0"
"1556","5625","37","0"
"1557","5945","37","0"
"1558","6586","37","0"
"1559","8520","37","1"
"1560","6283","37","0"
"1561","4730","37","0"
"1562","8908","37","1"
"1563","2781","37","0"
"1564","7655","37","0"
"1565","2038","37","0"
"1566","4894","37","0"
"1567","4926","37","0"
"1568","5150","37","0"
"1569","591","37","0"
"1570","7271","37","0"
"1571","10836","37","0"
"1572","1314","37","0"
"1573","8464","37","0"
"1574","5441","37","0"
"1575","1866","37","0"
"1576","2058","37","0"
"1577","11687","37","0"
"1578","11688","37","0"
"1579","7677","37","0"
"1580","3845","37","0"
"1581","5540","37","0"
"1582","5572","37","0"
"1583","9512","37","1"
"1584","5366","37","0"
"1585","9962","37","0"
"1586","7809","37","0"
"1587","2758","36","0"
"1588","3834","36","0"
"1589","5593","36","0"
"1590","8424","36","0"
"1591","6026","36","0"
"1592","6299","36","0"
"1593","3596","36","0"
"1594","5531","36","0"
"1595","1117","36","0"
"1596","4363","36","0"
"1597","2068","36","0"
"1598","8072","36","0"
"1599","5725","36","0"
"1600","5741","36","0"
"1601","5869","36","0"
"1602","7381","36","0"
"1603","10850","36","0"
"1604","3935","36","0"
"1605","4702","36","0"
"1606","11668","36","0"
"1607","9779","36","0"
"1608","9955","36","0"
"1609","7818","36","0"
"1610","7850","36","0"
"1611","3954","36","0"
"1612","5424","36","0"
"1613","5649","36","0"
"1614","1123","36","0"
"1615","6386","36","0"
"1616","10133","36","0"
"1617","6822","36","0"
"1618","1723","36","0"
"1619","7725","36","0"
"1620","4723","36","0"
"1621","6277","36","0"
"1622","9623","36","0"
"1623","10376","36","0"
"1624","4916","36","0"
"1625","4038","36","0"
"1626","4725","36","0"
"1627","4741","36","0"
"1628","11035","36","0"
"1629","1951","36","0"
"1630","7391","36","0"
"1631","840","36","0"
"1632","7925","35","0"
"1633","7441","35","0"
"1634","7715","35","0"
"1635","4729","35","0"
"1636","4777","35","0"
"1637","8473","35","0"
"1638","8521","35","1"
"1639","2843","35","0"
"1640","5306","35","0"
"1641","1251","35","0"
"1642","7525","35","0"
"1643","5980","35","0"
"1644","8216","35","0"
"1645","4332","35","0"
"1646","3934","35","0"
"1647","2005","35","0"
"1648","7607","35","0"
"1649","5630","35","0"
"1650","8186","35","0"
"1651","7592","35","0"
"1652","3148","35","0"
"1653","5391","35","0"
"1654","5712","35","0"
"1655","1736","35","0"
"1656","7304","35","0"
"1657","7464","35","0"
"1658","5969","35","0"
"1659","865","35","0"
"1660","7803","35","0"
"1661","8400","35","0"
"1662","3668","35","0"
"1663","11592","35","0"
"1664","1318","35","0"
"1665","6712","35","0"
"1666","9030","35","1"
"1667","63","35","0"
"1668","5589","35","0"
"1669","9047","35","0"
"1670","7905","35","0"
"1671","2755","35","0"
"1672","9513","35","1"
"1673","8227","35","0"
"1674","8729","34","0"
"1675","11661","34","0"
"1676","7908","34","0"
"1677","6041","34","0"
"1678","6943","34","0"
"1679","3547","34","0"
"1680","281","34","0"
"1681","5530","34","0"
"1682","10751","34","0"
"1683","8055","34","0"
"1684","7637","34","0"
"1685","892","34","0"
"1686","7718","34","0"
"1687","3598","34","0"
"1688","7608","34","0"
"1689","3076","34","0"
"1690","1831","34","0"
"1691","2557","34","0"
"1692","7530","34","0"
"1693","4928","34","0"
"1694","5296","34","0"
"1695","5601","34","0"
"1696","8205","34","0"
"1697","6613","34","0"
"1698","10713","34","0"
"1699","293","34","0"
"1700","7632","34","0"
"1701","2096","34","0"
"1702","4711","34","0"
"1703","5640","34","0"
"1704","1712","34","0"
"1705","5432","33","0"
"1706","9195","33","1"
"1707","11662","33","0"
"1708","7975","33","0"
"1709","5113","33","0"
"1710","5738","33","0"
"1711","10656","33","0"
"1712","2378","33","0"
"1713","6045","33","0"
"1714","4269","33","0"
"1715","7398","33","0"
"1716","7496","33","0"
"1717","6063","33","0"
"1718","10451","33","0"
"1719","3889","33","0"
"1720","6885","33","0"
"1721","10757","33","0"
"1722","9524","33","1"
"1723","141","33","0"
"1724","8062","33","0"
"1725","10134","33","0"
"1726","4706","33","0"
"1727","2059","33","0"
"1728","8063","33","0"
"1729","5716","33","0"
"1730","5732","33","0"
"1731","5748","33","0"
"1732","8531","33","1"
"1733","4708","33","0"
"1734","3815","33","0"
"1735","129","33","0"
"1736","3816","33","0"
"1737","5142","33","0"
"1738","8599","33","0"
"1739","7440","33","0"
"1740","10380","32","0"
"1741","10668","32","0"
"1742","7909","32","0"
"1743","9021","32","0"
"1744","2118","32","0"
"1745","10416","32","0"
"1746","4812","32","0"
"1747","6801","32","0"
"1748","8476","32","0"
"1749","7511","32","0"
"1750","6142","32","0"
"1751","6706","32","0"
"1752","430","32","0"
"1753","9426","32","0"
"1754","7753","32","0"
"1755","5616","32","0"
"1756","188","32","0"
"1757","10068","32","0"
"1758","7739","32","0"
"1759","2834","32","0"
"1760","3201","32","0"
"1761","6018","32","0"
"1762","7162","32","0"
"1763","10534","32","0"
"1764","6645","32","0"
"1765","8660","32","0"
"1766","8868","32","1"
"1767","7821","32","0"
"1768","4355","32","0"
"1769","6598","32","0"
"1770","549","32","0"
"1771","5877","32","0"
"1772","1545","32","0"
"1773","7389","32","0"
"1774","7438","32","0"
"1775","9834","32","1"
"1776","11260","32","0"
"1777","7344","32","0"
"1778","10460","31","0"
"1779","11437","31","1"
"1780","11438","31","1"
"1781","2860","31","0"
"1782","5562","31","0"
"1783","5866","31","0"
"1784","6202","31","0"
"1785","1634","31","0"
"1786","7442","31","0"
"1787","11439","31","1"
"1788","2488","31","0"
"1789","1939","31","0"
"1790","7443","31","0"
"1791","7653","31","0"
"1792","3933","31","0"
"1793","4700","31","0"
"1794","1506","31","0"
"1795","8218","31","0"
"1796","4718","31","0"
"1797","11572","31","0"
"1798","6192","31","0"
"1799","8349","31","1"
"1800","7610","31","0"
"1801","4192","31","0"
"1802","817","31","0"
"1803","6579","31","0"
"1804","6083","31","0"
"1805","7387","31","0"
"1806","9510","31","1"
"1807","4547","31","0"
"1808","3973","31","0"
"1809","4340","31","0"
"1810","8193","31","0"
"1811","8902","31","1"
"1812","5574","31","0"
"1813","614","31","0"
"1814","6102","31","0"
"1815","7390","31","0"
"1816","2857","31","0"
"1817","3656","31","0"
"1818","6957","31","0"
"1819","2113","31","0"
"1820","7633","31","0"
"1821","8341","30","1"
"1822","2710","30","0"
"1823","408","30","0"
"1824","4809","30","0"
"1825","6058","30","0"
"1826","890","30","0"
"1827","9341","30","0"
"1828","4650","30","0"
"1829","102","30","0"
"1830","9822","30","1"
"1831","9966","30","0"
"1832","8265","30","1"
"1833","8877","30","1"
"1834","5420","30","0"
"1835","1653","30","0"
"1836","6818","30","0"
"1837","8493","30","0"
"1838","8831","30","1"
"1839","2948","30","0"
"1840","6079","30","0"
"1841","5648","30","0"
"1842","9427","30","1"
"1843","1364","30","0"
"1844","6725","30","0"
"1845","2041","30","0"
"1846","10374","30","0"
"1847","8016","30","0"
"1848","3844","30","0"
"1849","6196","30","0"
"1850","8080","30","0"
"1851","8403","30","0"
"1852","4039","30","0"
"1853","501","30","0"
"1854","1451","30","0"
"1855","8872","30","1"
"1856","9434","30","1"
"1857","648","30","0"
"1858","2081","30","0"
"1859","8905","29","1"
"1860","9435","29","1"
"1861","3022","29","0"
"1862","1729","29","0"
"1863","8053","29","0"
"1864","8342","29","1"
"1865","8906","29","0"
"1866","9436","29","1"
"1867","10381","29","0"
"1868","8023","29","0"
"1869","5594","29","0"
"1870","5626","29","0"
"1871","8343","29","1"
"1872","1535","29","0"
"1873","3725","29","0"
"1874","5676","29","0"
"1875","1134","29","0"
"1876","104","29","0"
"1877","2086","29","0"
"1878","8878","29","1"
"1879","10145","29","0"
"1880","8315","29","0"
"1881","10210","29","0"
"1882","10626","29","0"
"1883","11667","29","0"
"1884","6576","29","0"
"1885","6675","29","0"
"1886","8880","29","1"
"1887","6626","29","0"
"1888","8060","29","0"
"1889","5328","29","0"
"1890","8350","29","1"
"1891","8690","29","1"
"1892","9123","29","0"
"1893","4337","29","0"
"1894","6211","29","0"
"1895","7339","29","0"
"1896","4739","29","0"
"1897","2093","29","0"
"1898","9511","29","1"
"1899","9751","29","1"
"1900","10729","29","0"
